"listid","sellerid","eventid","dateid","numtickets","priceperticket","totalprice","listtime"
143118,9120,584,1862,5,62,310,"2008-02-05T12:45:41.000"
128690,22919,2647,1862,9,274,2466,"2008-02-05T08:22:58.000"
143473,1250,2347,1862,4,253,1012,"2008-02-05T08:06:56.000"
131782,34651,6748,1862,9,285,2565,"2008-02-05T10:22:30.000"
145410,11278,5067,1862,7,164,1148,"2008-02-05T05:13:35.000"
133046,126,4948,1862,4,289,1156,"2008-02-05T09:34:55.000"
145946,15347,3145,1862,20,379,7580,"2008-02-05T07:48:49.000"
133678,5062,3091,1862,20,232,4640,"2008-02-05T03:38:09.000"
146218,13977,8668,1862,14,28,392,"2008-02-05T05:02:23.000"
134150,46282,5817,1862,3,396,1188,"2008-02-05T07:32:30.000"
153889,19136,2465,1862,10,201,2010,"2008-02-05T11:04:16.000"
136013,25012,4220,1862,1,369,369,"2008-02-05T04:46:55.000"
154799,6982,7317,1862,7,442,3094,"2008-02-05T05:40:14.000"
136551,44650,8396,1862,14,489,6846,"2008-02-05T10:56:20.000"
155290,37796,6752,1862,6,348,2088,"2008-02-05T08:26:31.000"
144653,9587,7373,1862,2,202,404,"2008-02-05T11:33:15.000"
156228,38001,2216,1862,22,485,10670,"2008-02-05T04:37:48.000"
150214,17463,6206,1862,3,475,1425,"2008-02-05T07:30:17.000"
162023,8399,4278,1862,3,441,1323,"2008-02-05T12:44:02.000"
152072,9739,5040,1862,16,154,2464,"2008-02-05T02:16:01.000"
164542,47494,8548,1862,5,206,1030,"2008-02-05T08:00:49.000"
152752,46044,5544,1862,8,206,1648,"2008-02-05T10:40:43.000"
167431,17501,5239,1862,20,137,2740,"2008-02-05T12:38:24.000"
154332,34575,6847,1862,8,277,2216,"2008-02-05T11:50:20.000"
169016,28417,3834,1862,3,142,426,"2008-02-05T09:26:03.000"
158837,21646,5766,1862,6,122,732,"2008-02-05T08:35:25.000"
170528,5635,5125,1862,3,269,807,"2008-02-05T01:02:11.000"
164246,8896,4706,1862,4,71,284,"2008-02-05T12:44:23.000"
175124,36426,3122,1862,4,247,988,"2008-02-05T08:50:57.000"
168344,5820,146,1862,1,186,186,"2008-02-05T04:07:52.000"
181490,32967,267,1862,14,280,3920,"2008-02-05T02:53:29.000"
169737,10476,2026,1862,2,143,286,"2008-02-05T01:50:33.000"
205079,5172,2875,1862,2,1189,2378,"2008-02-05T05:13:03.000"
171218,40116,1804,1862,6,421,2526,"2008-02-05T12:16:28.000"
205873,4881,441,1862,2,2200,4400,"2008-02-05T02:40:13.000"
173726,37572,3798,1862,12,388,4656,"2008-02-05T01:34:45.000"
209105,6254,1272,1862,1,1161,1161,"2008-02-05T11:50:59.000"
173774,2645,3380,1862,6,482,2892,"2008-02-05T12:55:21.000"
209416,4030,6351,1862,5,1786,8930,"2008-02-05T10:13:47.000"
206739,34433,6119,1862,5,693,3465,"2008-02-05T12:22:21.000"
211219,26005,6960,1862,8,1571,12568,"2008-02-05T11:41:43.000"
207587,19568,3930,1862,3,2489,7467,"2008-02-05T06:33:30.000"
211931,4769,2051,1862,6,1964,11784,"2008-02-05T05:16:24.000"
215341,26528,4942,1862,1,1220,1220,"2008-02-05T08:06:24.000"
213647,35805,115,1862,8,2161,17288,"2008-02-05T06:43:21.000"
216474,16438,3163,1862,5,1332,6660,"2008-02-05T01:43:36.000"
219098,1449,3158,1862,3,2215,6645,"2008-02-05T02:15:55.000"
218551,23828,8072,1862,3,725,2175,"2008-02-05T06:13:55.000"
220289,27992,383,1862,5,1034,5170,"2008-02-05T09:44:18.000"
221657,21180,2385,1862,2,575,1150,"2008-02-05T04:36:18.000"
221792,2989,5303,1862,4,1075,4300,"2008-02-05T04:45:51.000"
221960,25802,1201,1862,8,2449,19592,"2008-02-05T11:54:10.000"
222434,47951,5303,1862,8,2334,18672,"2008-02-05T04:34:00.000"
222025,45740,3896,1862,3,1730,5190,"2008-02-05T09:59:45.000"
223852,35153,8463,1862,1,1274,1274,"2008-02-05T12:49:20.000"
222410,30551,4577,1862,2,2321,4642,"2008-02-05T04:47:24.000"
228061,36737,3641,1862,6,1762,10572,"2008-02-05T08:15:44.000"
222619,13180,2350,1862,8,592,4736,"2008-02-05T11:25:53.000"
229116,49897,1815,1862,3,1692,5076,"2008-02-05T10:08:11.000"
223091,4158,3185,1862,8,2165,17320,"2008-02-05T07:08:41.000"
230171,43147,7693,1862,8,1543,12344,"2008-02-05T07:12:29.000"
233250,17310,4332,1862,2,1698,3396,"2008-02-05T03:33:38.000"
231705,39678,8009,1862,1,901,901,"2008-02-05T04:17:24.000"
235040,12011,2436,1862,6,884,5304,"2008-02-05T11:17:21.000"
231959,4956,2654,1862,6,1304,7824,"2008-02-05T12:10:59.000"
310,9522,1833,1862,18,196,3528,"2008-02-05T04:27:03.000"
232954,27402,8229,1862,1,693,693,"2008-02-05T06:50:57.000"
1115,22415,910,1862,18,60,1080,"2008-02-05T09:00:59.000"
233110,31214,4250,1862,8,1383,11064,"2008-02-05T11:02:53.000"
1370,44841,130,1862,8,239,1912,"2008-02-05T08:16:00.000"
3404,146,7229,1862,18,91,1638,"2008-02-05T04:16:20.000"
3825,48191,1429,1862,24,125,3000,"2008-02-05T08:55:36.000"
7344,36456,3596,1862,2,110,220,"2008-02-05T10:17:34.000"
7540,6652,2023,1862,9,230,2070,"2008-02-05T11:28:21.000"
8377,17409,3330,1862,28,51,1428,"2008-02-05T04:50:57.000"
9636,16694,1434,1862,5,92,460,"2008-02-05T09:59:00.000"
12799,20963,6132,1862,9,51,459,"2008-02-05T04:19:16.000"
14396,24024,1771,1862,3,134,402,"2008-02-05T04:06:15.000"
17159,24809,7346,1862,16,78,1248,"2008-02-05T03:46:12.000"
18469,21897,6825,1862,18,205,3690,"2008-02-05T08:57:46.000"
22534,20282,1556,1862,2,194,388,"2008-02-05T04:28:05.000"
27323,13551,2800,1862,28,53,1484,"2008-02-05T08:55:19.000"
28596,18298,6847,1862,10,165,1650,"2008-02-05T07:35:49.000"
30668,45266,1612,1862,12,330,3960,"2008-02-05T05:11:58.000"
44196,2414,3506,1862,6,295,1770,"2008-02-05T08:51:37.000"
48034,37155,3574,1862,18,287,5166,"2008-02-05T07:44:56.000"
50573,15753,7777,1862,4,112,448,"2008-02-05T11:59:05.000"
52541,36171,8104,1862,6,231,1386,"2008-02-05T08:44:45.000"
53278,5325,6847,1862,2,46,92,"2008-02-05T06:27:22.000"
58490,19648,5571,1862,3,300,900,"2008-02-05T09:06:54.000"
61007,21611,4088,1862,24,373,8952,"2008-02-05T07:30:08.000"
63000,2138,7671,1862,20,118,2360,"2008-02-05T04:59:14.000"
64121,46236,6055,1862,1,477,477,"2008-02-05T11:44:42.000"
64206,17107,5063,1862,4,445,1780,"2008-02-05T07:26:20.000"
68322,15794,1607,1862,18,210,3780,"2008-02-05T05:12:09.000"
68963,30753,834,1862,14,447,6258,"2008-02-05T06:59:38.000"
73020,42440,3995,1862,5,208,1040,"2008-02-05T09:48:59.000"
76406,25439,3181,1862,3,339,1017,"2008-02-05T09:48:43.000"
77197,49899,3688,1862,3,171,513,"2008-02-05T11:07:01.000"
78485,3535,96,1862,10,238,2380,"2008-02-05T08:18:58.000"
78552,29665,5979,1862,18,72,1296,"2008-02-05T01:04:15.000"
80799,39225,2004,1862,24,255,6120,"2008-02-05T04:03:16.000"
81256,25448,7119,1862,9,353,3177,"2008-02-05T03:49:43.000"
83191,8143,2799,1862,18,24,432,"2008-02-05T04:20:08.000"
83663,48350,6626,1862,5,45,225,"2008-02-05T10:49:20.000"
84184,10365,792,1862,18,214,3852,"2008-02-05T09:00:09.000"
85297,23026,5106,1862,2,73,146,"2008-02-05T08:44:51.000"
86320,49513,8673,1862,5,117,585,"2008-02-05T07:29:55.000"
89056,46822,8701,1862,2,48,96,"2008-02-05T04:16:35.000"
89779,12700,3578,1862,16,196,3136,"2008-02-05T05:12:35.000"
90497,41128,4358,1862,2,75,150,"2008-02-05T08:58:42.000"
91870,12180,3294,1862,4,202,808,"2008-02-05T07:35:44.000"
92090,42787,2037,1862,20,393,7860,"2008-02-05T12:45:54.000"
93703,20604,6904,1862,20,272,5440,"2008-02-05T01:54:03.000"
94289,40457,7283,1862,10,353,3530,"2008-02-05T07:30:13.000"
94930,11951,3963,1862,9,303,2727,"2008-02-05T01:00:17.000"
95852,200,2323,1862,20,33,660,"2008-02-05T02:33:33.000"
99582,7667,7676,1862,1,463,463,"2008-02-05T10:09:38.000"
99660,47159,7815,1862,5,328,1640,"2008-02-05T11:04:33.000"
108735,44929,5228,1862,20,56,1120,"2008-02-05T10:36:39.000"
111984,29473,7481,1862,20,154,3080,"2008-02-05T06:35:27.000"
112384,43377,6539,1862,22,167,3674,"2008-02-05T04:19:41.000"
115661,24240,3404,1862,8,426,3408,"2008-02-05T09:54:25.000"
116321,13515,3407,1862,10,396,3960,"2008-02-05T05:53:18.000"
116973,15964,627,1862,8,449,3592,"2008-02-05T06:27:37.000"
118258,37596,6334,1862,18,188,3384,"2008-02-05T02:23:20.000"
118579,14610,5392,1862,16,290,4640,"2008-02-05T10:29:23.000"
118677,32392,6655,1862,14,325,4550,"2008-02-05T02:42:23.000"
120191,47554,116,1862,9,297,2673,"2008-02-05T06:06:52.000"
121342,45517,3188,1862,6,392,2352,"2008-02-05T09:20:30.000"
122315,44221,4351,1862,4,158,632,"2008-02-05T08:49:44.000"
125756,45661,2542,1862,12,320,3840,"2008-02-05T07:10:51.000"
125873,17693,5372,1862,3,179,537,"2008-02-05T08:16:07.000"
125913,47532,3838,1862,14,128,1792,"2008-02-05T03:06:02.000"
129749,45369,597,1862,16,221,3536,"2008-02-05T04:20:26.000"
134936,38509,4969,1862,12,111,1332,"2008-02-05T06:15:07.000"
141043,19413,3380,1862,18,305,5490,"2008-02-05T10:56:02.000"
143011,26356,3301,1862,5,191,955,"2008-02-05T02:55:19.000"
143815,21096,2694,1862,14,300,4200,"2008-02-05T09:33:59.000"
144433,46255,2618,1862,4,125,500,"2008-02-05T07:31:51.000"
152420,45208,4635,1862,22,221,4862,"2008-02-05T06:33:49.000"
154002,38768,6207,1862,9,456,4104,"2008-02-05T01:03:04.000"
154381,14608,683,1862,8,224,1792,"2008-02-05T01:53:48.000"
154647,36190,8021,1862,3,412,1236,"2008-02-05T12:40:26.000"
156613,38309,1937,1862,3,414,1242,"2008-02-05T01:24:23.000"
157101,39762,2045,1862,12,398,4776,"2008-02-05T08:31:24.000"
157945,33382,5674,1862,2,497,994,"2008-02-05T09:40:07.000"
160917,29320,5573,1862,12,473,5676,"2008-02-05T07:31:51.000"
162355,7484,5674,1862,12,360,4320,"2008-02-05T08:27:17.000"
163598,24706,2343,1862,4,410,1640,"2008-02-05T02:33:32.000"
164157,25432,6895,1862,8,357,2856,"2008-02-05T10:28:23.000"
166451,14742,1873,1862,3,220,660,"2008-02-05T02:19:11.000"
168714,46760,3834,1862,6,414,2484,"2008-02-05T08:49:34.000"
173240,9006,4683,1862,5,95,475,"2008-02-05T03:03:16.000"
173841,18555,2230,1862,14,255,3570,"2008-02-05T03:11:37.000"
174121,35795,8659,1862,5,398,1990,"2008-02-05T02:09:30.000"
174576,12423,3380,1862,16,26,416,"2008-02-05T01:34:31.000"
174785,30776,7334,1862,20,22,440,"2008-02-05T11:18:24.000"
174825,46920,5810,1862,10,211,2110,"2008-02-05T04:59:39.000"
176663,42907,4901,1862,8,166,1328,"2008-02-05T10:25:21.000"
178388,1063,6598,1862,4,291,1164,"2008-02-05T02:33:31.000"
206238,39904,8659,1862,3,632,1896,"2008-02-05T06:08:05.000"
208084,34006,5979,1862,2,2469,4938,"2008-02-05T01:46:31.000"
212768,33000,3718,1862,2,594,1188,"2008-02-05T12:01:33.000"
215542,45956,8298,1862,6,969,5814,"2008-02-05T03:16:59.000"
217964,6478,7256,1862,6,488,2928,"2008-02-05T04:30:57.000"
221301,43120,6052,1862,3,2129,6387,"2008-02-05T06:21:21.000"
223546,19044,8471,1862,3,648,1944,"2008-02-05T11:01:23.000"
224360,43582,530,1862,2,1412,2824,"2008-02-05T08:20:23.000"
224764,37985,3531,1862,7,1109,7763,"2008-02-05T08:26:08.000"
224843,25190,8459,1862,8,1395,11160,"2008-02-05T09:09:33.000"
228227,4765,8612,1862,7,651,4557,"2008-02-05T12:17:11.000"
228230,4580,2872,1862,2,517,1034,"2008-02-05T11:16:49.000"
228534,34039,6583,1862,1,1308,1308,"2008-02-05T04:50:38.000"
228651,25240,4691,1862,8,1587,12696,"2008-02-05T12:06:30.000"
229053,17130,51,1862,4,2005,8020,"2008-02-05T03:03:29.000"
231246,35844,8437,1862,4,1641,6564,"2008-02-05T01:12:44.000"
232161,35659,4779,1862,1,363,363,"2008-02-05T12:36:39.000"
233125,36402,2716,1862,5,1725,8625,"2008-02-05T09:45:04.000"
233813,15124,8345,1862,1,635,635,"2008-02-05T07:26:50.000"
2240,49602,7578,1863,24,121,2904,"2008-02-06T04:36:12.000"
3410,33295,7561,1863,12,187,2244,"2008-02-06T07:42:49.000"
3101,27777,1040,1863,14,139,1946,"2008-02-06T11:20:50.000"
4664,12377,6926,1863,7,59,413,"2008-02-06T02:09:17.000"
3447,6698,4805,1863,4,182,728,"2008-02-06T01:59:06.000"
7292,38822,3291,1863,18,119,2142,"2008-02-06T11:31:10.000"
6973,48428,103,1863,6,218,1308,"2008-02-06T04:11:17.000"
7495,907,1705,1863,8,39,312,"2008-02-06T09:53:50.000"
6999,11781,5499,1863,4,169,676,"2008-02-06T06:52:02.000"
11782,34900,6940,1863,24,40,960,"2008-02-06T07:34:33.000"
9174,30004,8263,1863,1,182,182,"2008-02-06T09:42:23.000"
12165,4261,1687,1863,20,73,1460,"2008-02-06T11:58:04.000"
15402,28941,2051,1863,7,244,1708,"2008-02-06T07:54:08.000"
12198,5570,838,1863,8,90,720,"2008-02-06T12:38:24.000"
15638,11983,7586,1863,8,74,592,"2008-02-06T02:55:16.000"
14065,14774,8578,1863,9,95,855,"2008-02-06T06:05:30.000"
18707,45046,4167,1863,28,105,2940,"2008-02-06T05:04:59.000"
15372,7821,7612,1863,6,24,144,"2008-02-06T06:25:59.000"
19474,18455,2963,1863,14,86,1204,"2008-02-06T06:38:51.000"
17141,42317,4706,1863,20,155,3100,"2008-02-06T07:38:07.000"
19960,13572,5980,1863,18,135,2430,"2008-02-06T03:38:14.000"
21093,7005,2288,1863,10,46,460,"2008-02-06T03:10:48.000"
20085,33636,6108,1863,24,167,4008,"2008-02-06T06:27:54.000"
23635,39121,5222,1863,18,108,1944,"2008-02-06T02:42:37.000"
22565,43408,730,1863,3,239,717,"2008-02-06T02:07:24.000"
26362,31561,6940,1863,2,235,470,"2008-02-06T02:57:34.000"
26063,6719,101,1863,24,100,2400,"2008-02-06T04:10:19.000"
32543,13676,5362,1863,24,289,6936,"2008-02-06T01:13:11.000"
27515,5443,2508,1863,3,161,483,"2008-02-06T07:55:59.000"
37935,15024,1987,1863,5,350,1750,"2008-02-06T04:50:59.000"
29668,37131,397,1863,10,165,1650,"2008-02-06T09:45:47.000"
39751,2135,1010,1863,9,219,1971,"2008-02-06T12:46:24.000"
30028,11689,5092,1863,24,159,3816,"2008-02-06T10:11:37.000"
41450,25864,3596,1863,24,287,6888,"2008-02-06T06:51:29.000"
30187,12417,2690,1863,4,22,88,"2008-02-06T11:49:04.000"
42922,16065,1197,1863,4,282,1128,"2008-02-06T07:47:10.000"
30726,14951,1333,1863,5,307,1535,"2008-02-06T02:43:12.000"
45060,47039,8166,1863,24,304,7296,"2008-02-06T10:18:55.000"
36390,41337,3246,1863,14,264,3696,"2008-02-06T09:45:34.000"
47845,20331,3709,1863,22,266,5852,"2008-02-06T08:36:13.000"
36786,20032,2037,1863,12,335,4020,"2008-02-06T05:53:59.000"
51572,45261,5743,1863,3,218,654,"2008-02-06T04:51:51.000"
38136,26744,2839,1863,3,206,618,"2008-02-06T10:03:36.000"
52200,48804,3523,1863,16,235,3760,"2008-02-06T09:32:00.000"
43713,18152,7165,1863,18,180,3240,"2008-02-06T02:15:36.000"
53015,6750,1708,1863,8,348,2784,"2008-02-06T01:48:07.000"
43982,16183,4599,1863,8,277,2216,"2008-02-06T04:00:56.000"
54612,11899,7693,1863,2,84,168,"2008-02-06T10:04:40.000"
48244,16227,6172,1863,24,33,792,"2008-02-06T10:24:09.000"
55191,43815,533,1863,5,288,1440,"2008-02-06T04:03:20.000"
49108,22041,5520,1863,1,43,43,"2008-02-06T07:33:01.000"
56165,35368,2941,1863,9,263,2367,"2008-02-06T01:26:52.000"
49653,41957,6544,1863,6,209,1254,"2008-02-06T02:24:40.000"
56333,19893,8254,1863,3,304,912,"2008-02-06T11:05:10.000"
52401,37251,5796,1863,8,183,1464,"2008-02-06T12:14:51.000"
62192,33205,5814,1863,12,142,1704,"2008-02-06T07:00:01.000"
57272,19906,8618,1863,2,224,448,"2008-02-06T12:06:46.000"
68461,41023,2526,1863,12,457,5484,"2008-02-06T03:42:16.000"
62211,20412,2906,1863,10,175,1750,"2008-02-06T08:46:55.000"
69165,4231,5743,1863,8,203,1624,"2008-02-06T09:23:29.000"
62309,16177,3148,1863,9,119,1071,"2008-02-06T09:33:15.000"
71465,18031,4989,1863,6,394,2364,"2008-02-06T08:05:57.000"
66090,25922,5372,1863,9,235,2115,"2008-02-06T03:25:33.000"
72716,35282,6386,1863,12,279,3348,"2008-02-06T12:41:04.000"
68114,12536,6172,1863,4,168,672,"2008-02-06T01:27:55.000"
77242,85,247,1863,3,476,1428,"2008-02-06T12:40:40.000"
73216,46198,2432,1863,8,29,232,"2008-02-06T06:04:42.000"
78377,40517,3812,1863,9,470,4230,"2008-02-06T09:20:00.000"
74301,26058,977,1863,18,207,3726,"2008-02-06T07:28:15.000"
79153,42872,102,1863,2,117,234,"2008-02-06T02:02:35.000"
74600,8543,6965,1863,1,334,334,"2008-02-06T12:49:51.000"
83837,26437,173,1863,24,187,4488,"2008-02-06T07:01:23.000"
79536,5234,8666,1863,16,352,5632,"2008-02-06T09:05:46.000"
84765,6217,1010,1863,20,160,3200,"2008-02-06T05:58:49.000"
80513,7956,5332,1863,4,239,956,"2008-02-06T01:25:21.000"
84829,3456,8235,1863,10,30,300,"2008-02-06T12:49:24.000"
80801,44246,2267,1863,10,123,1230,"2008-02-06T06:42:10.000"
85472,14124,5814,1863,9,85,765,"2008-02-06T08:12:00.000"
82316,34325,4085,1863,5,281,1405,"2008-02-06T03:25:18.000"
85600,48956,3291,1863,8,102,816,"2008-02-06T04:48:11.000"
91607,37669,7796,1863,5,459,2295,"2008-02-06T08:50:00.000"
85787,39586,30,1863,12,380,4560,"2008-02-06T03:14:48.000"
92561,37506,2096,1863,14,436,6104,"2008-02-06T01:18:19.000"
86639,8932,2109,1863,10,256,2560,"2008-02-06T07:13:16.000"
95175,25625,8084,1863,7,399,2793,"2008-02-06T10:07:25.000"
87138,31191,4804,1863,12,358,4296,"2008-02-06T11:46:46.000"
99099,45598,7341,1863,8,200,1600,"2008-02-06T10:09:56.000"
90071,10721,4472,1863,1,439,439,"2008-02-06T04:01:29.000"
101756,2000,7626,1863,9,347,3123,"2008-02-06T02:57:10.000"
94567,564,1771,1863,22,379,8338,"2008-02-06T05:54:04.000"
102312,18243,664,1863,5,310,1550,"2008-02-06T07:31:41.000"
95793,21821,6045,1863,24,341,8184,"2008-02-06T03:21:35.000"
102867,20778,6863,1863,8,492,3936,"2008-02-06T06:56:37.000"
96851,16484,8390,1863,18,128,2304,"2008-02-06T06:23:36.000"
103900,6280,5985,1863,5,118,590,"2008-02-06T10:26:04.000"
98561,21934,3189,1863,8,174,1392,"2008-02-06T02:25:26.000"
112110,35598,64,1863,5,146,730,"2008-02-06T01:17:37.000"
98798,3738,8697,1863,6,54,324,"2008-02-06T11:45:49.000"
113790,34003,308,1863,6,443,2658,"2008-02-06T06:09:55.000"
101397,14432,1984,1863,4,427,1708,"2008-02-06T06:39:47.000"
114310,41107,6044,1863,2,356,712,"2008-02-06T03:40:53.000"
101543,18163,7671,1863,12,486,5832,"2008-02-06T08:25:05.000"
115721,41551,6752,1863,8,344,2752,"2008-02-06T11:19:59.000"
104323,17567,2109,1863,24,335,8040,"2008-02-06T11:51:10.000"
117197,41255,1454,1863,2,203,406,"2008-02-06T10:04:05.000"
109029,32081,5598,1863,2,143,286,"2008-02-06T09:46:30.000"
117453,15764,4743,1863,18,120,2160,"2008-02-06T03:28:14.000"
109917,48754,1677,1863,16,218,3488,"2008-02-06T01:04:18.000"
118792,3310,2040,1863,6,487,2922,"2008-02-06T01:18:51.000"
112917,15665,356,1863,3,352,1056,"2008-02-06T03:39:08.000"
119592,6919,2460,1863,10,406,4060,"2008-02-06T08:52:57.000"
116244,4356,2875,1863,8,135,1080,"2008-02-06T09:46:45.000"
120015,24487,1062,1863,14,492,6888,"2008-02-06T03:12:53.000"
117535,43415,1863,1863,22,89,1958,"2008-02-06T04:18:38.000"
120110,16132,6588,1863,9,409,3681,"2008-02-06T12:26:02.000"
118863,46594,3460,1863,1,297,297,"2008-02-06T06:23:00.000"
120254,26909,1049,1863,7,339,2373,"2008-02-06T07:25:40.000"
119008,35051,6249,1863,8,40,320,"2008-02-06T07:42:15.000"
122505,34834,2230,1863,3,376,1128,"2008-02-06T03:47:08.000"
121487,39478,1375,1863,7,82,574,"2008-02-06T06:06:32.000"
122917,39120,2406,1863,9,147,1323,"2008-02-06T08:49:46.000"
122189,20,650,1863,16,370,5920,"2008-02-06T12:29:34.000"
123010,17456,2197,1863,8,28,224,"2008-02-06T05:19:28.000"
126318,5377,5249,1863,20,353,7060,"2008-02-06T05:52:24.000"
125384,38043,2822,1863,7,490,3430,"2008-02-06T09:06:59.000"
127279,21470,8095,1863,1,468,468,"2008-02-06T07:42:38.000"
125494,25155,3050,1863,24,307,7368,"2008-02-06T02:26:51.000"
128168,49945,4490,1863,1,441,441,"2008-02-06T06:44:16.000"
126584,44872,2029,1863,24,158,3792,"2008-02-06T09:41:01.000"
130190,14050,2685,1863,9,60,540,"2008-02-06T04:25:51.000"
133586,43257,8340,1863,14,325,4550,"2008-02-06T02:23:01.000"
133066,10297,1026,1863,1,315,315,"2008-02-06T05:23:08.000"
137640,2726,2006,1863,20,371,7420,"2008-02-06T03:08:26.000"
134684,36159,452,1863,18,344,6192,"2008-02-06T06:57:39.000"
143573,39744,8703,1863,18,155,2790,"2008-02-06T09:21:03.000"
137277,25636,398,1863,9,219,1971,"2008-02-06T03:41:30.000"
146493,38394,3947,1863,10,285,2850,"2008-02-06T06:24:31.000"
138706,41092,8177,1863,8,428,3424,"2008-02-06T08:31:22.000"
148422,21129,5985,1863,7,304,2128,"2008-02-06T11:45:55.000"
139858,45848,2861,1863,10,471,4710,"2008-02-06T06:55:39.000"
153087,5393,754,1863,10,302,3020,"2008-02-06T07:08:45.000"
140181,36197,144,1863,4,226,904,"2008-02-06T11:55:49.000"
156998,9919,1674,1863,22,168,3696,"2008-02-06T02:00:15.000"
140191,2307,517,1863,12,204,2448,"2008-02-06T10:04:54.000"
157320,269,6569,1863,1,494,494,"2008-02-06T04:13:45.000"
140604,11512,151,1863,2,238,476,"2008-02-06T10:56:19.000"
158530,37772,7912,1863,2,362,724,"2008-02-06T11:11:28.000"
141583,832,5495,1863,4,144,576,"2008-02-06T06:30:57.000"
159579,26823,1062,1863,2,371,742,"2008-02-06T11:19:28.000"
143119,7557,3180,1863,1,269,269,"2008-02-06T10:48:24.000"
160999,49519,4981,1863,1,96,96,"2008-02-06T05:18:05.000"
146891,21073,3460,1863,14,375,5250,"2008-02-06T07:33:13.000"
161718,30416,8321,1863,24,104,2496,"2008-02-06T04:43:23.000"
150402,7786,3772,1863,20,488,9760,"2008-02-06T08:16:30.000"
163203,24880,6625,1863,18,62,1116,"2008-02-06T10:02:22.000"
153867,29662,1660,1863,7,120,840,"2008-02-06T12:04:38.000"
166642,5602,4689,1863,4,322,1288,"2008-02-06T12:17:57.000"
154575,31502,3160,1863,3,297,891,"2008-02-06T02:02:48.000"
166811,22636,7784,1863,1,418,418,"2008-02-06T01:54:58.000"
161505,2382,1015,1863,20,243,4860,"2008-02-06T12:44:22.000"
169594,37019,8345,1863,7,248,1736,"2008-02-06T01:45:15.000"
162731,2667,1062,1863,24,68,1632,"2008-02-06T05:51:48.000"
169874,7727,1513,1863,2,109,218,"2008-02-06T03:49:34.000"
163949,2264,3016,1863,10,247,2470,"2008-02-06T09:10:30.000"
172245,27943,7843,1863,12,440,5280,"2008-02-06T02:50:01.000"
165264,538,2847,1863,5,474,2370,"2008-02-06T11:24:39.000"
172424,22481,722,1863,7,205,1435,"2008-02-06T10:59:55.000"
167347,1657,7147,1863,20,288,5760,"2008-02-06T02:24:36.000"
173136,23174,1267,1863,22,321,7062,"2008-02-06T10:06:52.000"
168363,27453,5193,1863,3,193,579,"2008-02-06T01:47:42.000"
173487,701,3064,1863,10,65,650,"2008-02-06T11:17:09.000"
169185,4803,4695,1863,5,256,1280,"2008-02-06T12:46:27.000"
175023,49273,3463,1863,7,180,1260,"2008-02-06T11:28:32.000"
170913,40107,3145,1863,12,382,4584,"2008-02-06T12:07:53.000"
206282,11085,3363,1863,6,2139,12834,"2008-02-06T02:58:15.000"
174792,32808,6841,1863,7,367,2569,"2008-02-06T04:16:20.000"
206374,26086,3542,1863,2,1331,2662,"2008-02-06T01:25:40.000"
178940,41250,4401,1863,4,86,344,"2008-02-06T12:39:39.000"
209473,18201,8655,1863,4,473,1892,"2008-02-06T07:46:44.000"
180472,44068,1185,1863,20,207,4140,"2008-02-06T08:27:29.000"
209667,49955,4691,1863,4,2353,9412,"2008-02-06T09:37:02.000"
209611,47964,8347,1863,3,883,2649,"2008-02-06T01:12:59.000"
212212,31365,6696,1863,4,1890,7560,"2008-02-06T04:11:11.000"
212201,515,7657,1863,8,2249,17992,"2008-02-06T11:47:42.000"
215572,9235,4278,1863,4,2209,8836,"2008-02-06T05:57:31.000"
212893,3952,3064,1863,7,2233,15631,"2008-02-06T04:16:27.000"
216605,14310,5895,1863,4,1168,4672,"2008-02-06T12:09:01.000"
221525,4836,4889,1863,5,1507,7535,"2008-02-06T01:55:07.000"
221906,26852,4844,1863,8,1316,10528,"2008-02-06T02:53:57.000"
