"salesid","listid","sellerid","buyerid","eventid","dateid","qtysold","pricepaid","commission","saletime"
135302,156325,28930,17312,733,1877,1,224,33.6,"2008-02-20T05:37:00.000"
160697,213135,18231,7887,130,1877,2,4644,696.6,"2008-02-20T10:02:50.000"
139920,161718,30416,11973,8321,1877,4,416,62.4,"2008-02-20T09:34:36.000"
161889,215444,13385,20166,3363,1877,1,2190,328.5,"2008-02-20T09:31:26.000"
141053,163115,23268,30253,2035,1877,2,788,118.2,"2008-02-20T06:47:59.000"
162854,217178,44695,20224,7671,1877,1,2243,336.45,"2008-02-20T04:10:39.000"
145449,168391,42873,36513,8340,1877,2,434,65.1,"2008-02-20T05:35:36.000"
164508,220230,20555,21463,8690,1877,2,4994,749.1,"2008-02-20T11:01:00.000"
146227,169314,8326,39273,3143,1877,4,1200,180,"2008-02-20T08:54:06.000"
164799,220842,29541,18272,4894,1877,4,4172,625.8,"2008-02-20T04:33:08.000"
147041,170261,33076,3884,4743,1877,1,347,52.05,"2008-02-20T11:49:17.000"
167340,225722,20766,41667,2932,1877,1,1889,283.35,"2008-02-20T04:32:37.000"
148173,171578,6289,20967,838,1877,2,148,22.2,"2008-02-20T09:09:32.000"
168085,227122,12442,41007,1553,1877,1,2077,311.55,"2008-02-20T07:19:24.000"
149355,172948,30239,4401,4892,1877,2,906,135.9,"2008-02-20T08:32:59.000"
168087,227124,22162,646,637,1877,1,2029,304.35,"2008-02-20T07:20:47.000"
153999,178278,43554,5241,3064,1877,2,408,61.2,"2008-02-20T03:24:56.000"
171084,232912,47373,20933,692,1877,4,5948,892.2,"2008-02-20T01:36:15.000"
163236,217952,24464,964,2470,1877,1,1720,258,"2008-02-20T11:12:18.000"
171128,232990,259,2281,2996,1877,1,1814,272.1,"2008-02-20T01:38:07.000"
163284,218025,44745,16079,7912,1877,1,1243,186.45,"2008-02-20T12:20:09.000"
171566,233871,26869,16521,8130,1877,4,2824,423.6,"2008-02-20T01:54:06.000"
163285,218025,44745,16391,7912,1877,2,2486,372.9,"2008-02-20T12:20:35.000"
4697,5061,40193,17131,2237,1877,2,304,45.6,"2008-02-20T05:59:00.000"
166423,223905,13100,8074,2075,1877,2,1992,298.8,"2008-02-20T11:33:54.000"
7328,7927,30374,18317,1062,1877,2,108,16.2,"2008-02-20T11:25:58.000"
168133,227225,43699,17569,4283,1877,2,1452,217.8,"2008-02-20T08:18:28.000"
8283,8899,33230,10305,4438,1877,3,324,48.6,"2008-02-20T04:17:42.000"
169396,229597,30431,29927,3523,1877,2,3864,579.6,"2008-02-20T10:46:56.000"
11818,12786,13424,10407,433,1877,1,231,34.65,"2008-02-20T10:52:11.000"
13171,14233,28415,14537,279,1877,1,238,35.7,"2008-02-20T05:41:36.000"
14004,15163,49479,5702,851,1877,1,174,26.1,"2008-02-20T11:56:30.000"
14171,15319,47904,40105,433,1877,2,130,19.5,"2008-02-20T03:28:20.000"
15086,16330,12266,8240,5364,1877,2,378,56.7,"2008-02-20T12:02:49.000"
16417,17773,47807,4270,8279,1877,2,296,44.4,"2008-02-20T04:04:21.000"
19090,20666,4138,31827,3884,1877,2,268,40.2,"2008-02-20T08:08:57.000"
19126,20697,18942,8667,1606,1877,2,292,43.8,"2008-02-20T08:56:21.000"
19199,20773,12392,38392,5913,1877,1,136,20.4,"2008-02-20T10:20:03.000"
22571,24513,47716,1857,3450,1877,2,426,63.9,"2008-02-20T01:19:48.000"
25017,27409,34889,11000,4291,1877,1,213,31.95,"2008-02-20T10:53:02.000"
26507,28921,11281,2257,5302,1877,2,384,57.6,"2008-02-20T04:20:20.000"
30172,33094,29826,8296,7231,1877,1,306,45.9,"2008-02-20T02:32:10.000"
32435,35882,12566,16340,3062,1877,1,271,40.65,"2008-02-20T09:06:54.000"
36591,40709,45887,9617,3050,1877,2,274,41.1,"2008-02-20T04:27:26.000"
37565,41851,44054,19761,1454,1877,1,185,27.75,"2008-02-20T11:41:12.000"
39120,43613,26109,34435,4938,1877,2,494,74.1,"2008-02-20T06:40:33.000"
40040,44737,38334,20740,6206,1877,2,404,60.6,"2008-02-20T12:27:11.000"
46355,52176,26449,43,4472,1877,1,350,52.5,"2008-02-20T11:29:05.000"
46718,52584,43622,6249,1080,1877,3,852,127.8,"2008-02-20T06:44:27.000"
47162,53180,5739,4281,722,1877,2,186,27.9,"2008-02-20T03:17:34.000"
49393,55764,32640,1968,2638,1877,1,86,12.9,"2008-02-20T10:36:05.000"
56932,64353,34674,15069,4743,1877,1,120,18,"2008-02-20T12:36:06.000"
61686,69914,2841,18695,2656,1877,2,98,14.7,"2008-02-20T04:00:28.000"
62500,70893,18440,19580,4635,1877,1,463,69.45,"2008-02-20T04:31:13.000"
66183,75099,40187,4834,4634,1877,4,1040,156,"2008-02-20T06:49:49.000"
66582,75551,19571,4851,8658,1877,1,457,68.55,"2008-02-20T07:04:37.000"
70190,79803,25171,14789,691,1877,1,462,69.3,"2008-02-20T09:17:41.000"
71656,81602,28875,21656,6256,1877,1,472,70.8,"2008-02-20T10:11:35.000"
71866,81884,25214,19799,443,1877,1,421,63.15,"2008-02-20T10:19:44.000"
73326,83660,45778,28522,3020,1877,3,849,127.35,"2008-02-20T11:14:06.000"
73978,84428,18475,8933,2414,1877,1,494,74.1,"2008-02-20T11:38:19.000"
75140,85770,44237,25844,8125,1877,2,100,15,"2008-02-20T12:23:23.000"
75481,86186,33491,35824,6116,1877,3,396,59.4,"2008-02-20T12:35:20.000"
77421,88414,37846,25634,755,1877,1,488,73.2,"2008-02-20T12:58:04.000"
77487,88475,7062,36481,4938,1877,1,87,13.05,"2008-02-20T02:03:47.000"
78295,89421,440,8773,897,1877,1,420,63,"2008-02-20T04:35:07.000"
80971,92367,10859,17148,3793,1877,2,852,127.8,"2008-02-20T08:42:50.000"
81459,92891,12281,86,900,1877,4,1776,266.4,"2008-02-20T06:39:07.000"
83238,94870,15905,31566,3560,1877,1,337,50.55,"2008-02-20T04:33:55.000"
83427,95132,38243,20421,3776,1877,2,974,146.1,"2008-02-20T08:27:15.000"
83695,95444,5427,36936,8278,1877,2,514,77.1,"2008-02-20T01:53:46.000"
86107,98304,18276,31859,1733,1877,1,475,71.25,"2008-02-20T02:49:57.000"
87530,99946,394,10097,2761,1877,1,267,40.05,"2008-02-20T05:40:00.000"
87660,100120,39812,1359,2923,1877,3,597,89.55,"2008-02-20T08:02:14.000"
92962,106107,19143,18352,8753,1877,4,1828,274.2,"2008-02-20T12:56:40.000"
94296,107673,48023,3905,6787,1877,2,822,123.3,"2008-02-20T02:23:03.000"
95966,109553,15461,17575,851,1877,2,698,104.7,"2008-02-20T11:58:11.000"
97713,111591,25742,1475,1563,1877,1,413,61.95,"2008-02-20T01:32:23.000"
100215,114577,31762,35519,2414,1877,1,454,68.1,"2008-02-20T08:15:01.000"
100900,115386,1509,19817,7346,1877,2,704,105.6,"2008-02-20T12:00:57.000"
101972,116627,46459,18895,1235,1877,3,1131,169.65,"2008-02-20T02:51:44.000"
103014,117822,9632,18639,7462,1877,2,976,146.4,"2008-02-20T05:33:27.000"
105990,121306,40663,33096,3451,1877,2,134,20.1,"2008-02-20T04:23:26.000"
107543,123082,16704,27263,4194,1877,1,288,43.2,"2008-02-20T07:01:13.000"
108485,124178,15658,22991,3289,1877,1,443,66.45,"2008-02-20T06:33:39.000"
110571,126634,14990,15956,4075,1877,2,886,132.9,"2008-02-20T01:00:26.000"
110669,126781,30022,1514,5322,1877,1,204,30.6,"2008-02-20T05:46:10.000"
111730,127967,36317,16277,4198,1877,2,42,6.3,"2008-02-20T12:05:53.000"
117777,134873,12439,13859,3161,1877,2,208,31.2,"2008-02-20T02:49:47.000"
118192,135374,38290,444,5346,1877,2,320,48,"2008-02-20T06:03:24.000"
118440,135672,46531,26404,1189,1877,1,383,57.45,"2008-02-20T02:35:38.000"
120194,137647,13389,16833,8229,1877,4,1544,231.6,"2008-02-20T02:27:17.000"
127101,145594,11909,16164,1237,1877,4,364,54.6,"2008-02-20T10:26:19.000"
127875,146537,7054,7904,979,1877,1,440,66,"2008-02-20T03:31:44.000"
128037,146714,6622,2799,5928,1877,1,128,19.2,"2008-02-20T07:05:45.000"
128654,147465,2969,19019,250,1877,1,180,27,"2008-02-20T08:42:48.000"
129003,147876,18081,20503,4691,1877,2,530,79.5,"2008-02-20T03:43:17.000"
129004,147876,18081,20001,4691,1877,1,265,39.75,"2008-02-20T03:44:01.000"
129014,147887,36744,2216,5090,1877,4,1756,263.4,"2008-02-20T03:54:28.000"
131746,152158,49388,36661,6975,1877,1,70,10.5,"2008-02-20T10:46:11.000"
133556,154297,22852,27144,6419,1877,2,828,124.2,"2008-02-20T08:59:18.000"
134760,155749,13247,4022,7451,1877,2,616,92.4,"2008-02-20T07:35:42.000"
135147,156160,47358,23366,1197,1877,2,956,143.4,"2008-02-20T02:42:36.000"
135614,156669,13406,19796,3776,1877,4,332,49.8,"2008-02-20T11:25:39.000"
137796,159162,14315,1523,3431,1877,1,257,38.55,"2008-02-20T03:42:11.000"
138946,160561,4557,14008,3659,1877,3,528,79.2,"2008-02-20T02:18:16.000"
140029,161876,9221,10520,2051,1877,4,540,81,"2008-02-20T11:30:09.000"
143142,165687,6338,37028,2406,1877,4,96,14.4,"2008-02-20T11:10:35.000"
144715,167520,48837,2583,8349,1877,2,830,124.5,"2008-02-20T04:37:52.000"
146524,169701,22,27729,181,1877,2,50,7.5,"2008-02-20T02:48:43.000"
153339,177480,13563,6454,2884,1877,1,468,70.2,"2008-02-20T03:22:35.000"
154427,178800,3958,17664,7872,1877,2,52,7.8,"2008-02-20T10:35:31.000"
154531,178940,41250,11863,4401,1877,2,172,25.8,"2008-02-20T12:36:03.000"
155719,180292,26040,34778,7271,1877,2,930,139.5,"2008-02-20T11:05:27.000"
155785,180364,48423,7687,4978,1877,4,260,39,"2008-02-20T12:19:18.000"
155839,180421,9926,10953,8643,1877,2,290,43.5,"2008-02-20T01:26:42.000"
157204,205899,46881,20383,7672,1877,1,1106,165.9,"2008-02-20T02:47:25.000"
158286,208089,5361,6166,7061,1877,1,1028,154.2,"2008-02-20T11:21:34.000"
159455,210852,14333,13345,8072,1877,2,3012,451.8,"2008-02-20T10:06:07.000"
163360,218150,33222,8340,61,1877,1,2206,330.9,"2008-02-20T01:39:55.000"
169990,230809,44704,6530,181,1877,4,7884,1182.6,"2008-02-20T10:00:19.000"
170750,232259,40501,5806,1977,1877,1,738,110.7,"2008-02-20T01:23:57.000"
172360,235320,48366,39316,3380,1877,2,1640,246,"2008-02-20T02:23:14.000"
4213,4536,33553,18761,8411,1878,4,356,53.4,"2008-02-21T12:07:48.000"
79,101,37592,7079,3340,1878,1,36,5.4,"2008-02-21T10:32:10.000"
4922,5282,49862,6848,2237,1878,2,228,34.2,"2008-02-21T02:02:07.000"
1367,1442,44912,814,1860,1878,4,284,42.6,"2008-02-21T12:51:20.000"
5506,5950,10640,10421,5895,1878,3,132,19.8,"2008-02-21T10:15:27.000"
3811,4107,3942,9534,5127,1878,1,229,34.35,"2008-02-21T07:47:20.000"
14636,15822,17110,6501,2839,1878,2,374,56.1,"2008-02-21T02:01:18.000"
10641,11564,42000,40498,6653,1878,2,204,30.6,"2008-02-21T05:05:29.000"
21368,23294,22004,24752,4689,1878,2,66,9.9,"2008-02-21T03:10:46.000"
15317,16583,14381,12117,8221,1878,3,171,25.65,"2008-02-21T05:10:35.000"
27526,30018,28456,16816,4224,1878,4,608,91.2,"2008-02-21T12:04:52.000"
19200,20773,12392,39510,5913,1878,3,408,61.2,"2008-02-21T10:23:06.000"
29696,32564,14481,9228,1444,1878,2,326,48.9,"2008-02-21T05:49:41.000"
19242,20813,5732,39118,7460,1878,1,213,31.95,"2008-02-21T11:15:23.000"
31793,35114,24535,27965,4221,1878,4,1252,187.8,"2008-02-21T09:07:26.000"
22075,23982,23110,16739,6185,1878,1,192,28.8,"2008-02-21T04:28:36.000"
33400,36897,48181,16613,111,1878,2,626,93.9,"2008-02-21T03:31:49.000"
22581,24530,43266,8049,116,1878,2,352,52.8,"2008-02-21T01:33:21.000"
33434,36948,24200,26393,7061,1878,2,692,103.8,"2008-02-21T04:08:07.000"
23994,26248,21740,23772,1771,1878,2,98,14.7,"2008-02-21T03:24:48.000"
34805,38589,31652,21671,7061,1878,3,264,39.6,"2008-02-21T05:07:55.000"
24168,26458,35393,6981,3574,1878,2,228,34.2,"2008-02-21T06:39:40.000"
35935,39963,873,4111,1058,1878,4,864,129.6,"2008-02-21T03:30:09.000"
26136,28543,14796,2995,7668,1878,1,120,18,"2008-02-21T08:59:22.000"
36301,40405,42513,16737,3340,1878,2,454,68.1,"2008-02-21T10:46:54.000"
26952,29386,27836,19693,2559,1878,1,181,27.15,"2008-02-21T01:21:58.000"
39624,44213,16521,6541,3098,1878,1,223,33.45,"2008-02-21T04:20:13.000"
32894,36344,9216,28884,2237,1878,1,322,48.3,"2008-02-21T05:41:44.000"
41104,46025,21128,41507,1454,1878,1,25,3.75,"2008-02-21T07:53:52.000"
35022,38819,49008,3988,1898,1878,2,70,10.5,"2008-02-21T09:28:07.000"
43610,49027,18763,5060,656,1878,3,801,120.15,"2008-02-21T06:49:04.000"
39469,44042,44109,41801,809,1878,2,574,86.1,"2008-02-21T01:41:04.000"
44163,49653,41957,12651,6544,1878,1,209,31.35,"2008-02-21T04:54:23.000"
39603,44196,2414,13404,3506,1878,3,885,132.75,"2008-02-21T03:58:41.000"
49453,55820,19293,42626,2533,1878,1,193,28.95,"2008-02-21T11:43:41.000"
42948,48214,33842,15262,4938,1878,1,133,19.95,"2008-02-21T06:42:40.000"
53397,60238,4995,17466,7719,1878,2,708,106.2,"2008-02-21T02:06:09.000"
43501,48904,33989,15233,3418,1878,2,114,17.1,"2008-02-21T04:49:42.000"
54491,61437,6622,22527,7,1878,2,530,79.5,"2008-02-21T10:40:30.000"
44299,49807,36757,24323,2614,1878,1,23,3.45,"2008-02-21T07:48:14.000"
54551,61496,1558,5930,3598,1878,1,357,53.55,"2008-02-21T12:05:53.000"
45192,50865,9941,4794,3122,1878,2,496,74.4,"2008-02-21T12:43:29.000"
58773,66509,33719,30536,2035,1878,1,74,11.1,"2008-02-21T02:08:15.000"
46354,52176,26449,891,4472,1878,4,1400,210,"2008-02-21T11:28:43.000"
60558,68592,24176,32158,1660,1878,4,568,85.2,"2008-02-21T03:17:00.000"
47201,53226,48277,4650,3304,1878,5,1385,207.75,"2008-02-21T03:58:39.000"
62087,70387,45175,11423,2502,1878,4,568,85.2,"2008-02-21T04:15:13.000"
47473,53558,8203,25857,6653,1878,2,566,84.9,"2008-02-21T08:52:47.000"
65034,73730,38517,3521,7361,1878,2,214,32.1,"2008-02-21T06:05:20.000"
48838,55167,17910,10997,8139,1878,1,82,12.3,"2008-02-21T11:36:07.000"
70386,80031,48412,6359,6086,1878,1,321,48.15,"2008-02-21T09:25:12.000"
49347,55716,17963,19370,5994,1878,1,121,18.15,"2008-02-21T09:31:50.000"
71150,80943,45111,1913,4829,1878,3,1113,166.95,"2008-02-21T09:52:42.000"
52134,58835,14372,16256,4438,1878,2,576,86.4,"2008-02-21T01:30:36.000"
71746,81711,8167,33890,5034,1878,4,868,130.2,"2008-02-21T10:14:44.000"
55844,63000,2138,14009,7671,1878,3,354,53.1,"2008-02-21T03:04:46.000"
73044,83311,16148,8707,5077,1878,2,892,133.8,"2008-02-21T11:03:33.000"
56020,63191,11960,5221,5500,1878,4,1428,214.2,"2008-02-21T06:39:25.000"
78165,89266,25739,242,4536,1878,1,412,61.8,"2008-02-21T02:27:10.000"
56575,63906,49669,42714,977,1878,1,43,6.45,"2008-02-21T05:15:51.000"
80037,91408,21054,21107,2921,1878,2,122,18.3,"2008-02-21T01:49:46.000"
58420,66141,20970,39050,4829,1878,2,790,118.5,"2008-02-21T01:54:44.000"
82248,93795,15953,25145,5586,1878,2,836,125.4,"2008-02-21T10:10:09.000"
63017,71428,4007,32750,2776,1878,2,728,109.2,"2008-02-21T04:50:08.000"
82851,94433,43829,19150,8157,1878,1,465,69.75,"2008-02-21T09:32:27.000"
63115,71539,27326,18392,2559,1878,2,700,105,"2008-02-21T04:54:20.000"
83598,95338,41563,5006,8039,1878,1,24,3.6,"2008-02-21T12:03:18.000"
68103,77347,41085,34788,7706,1878,2,160,24,"2008-02-21T08:01:44.000"
87172,99542,25685,19714,4198,1878,2,476,71.4,"2008-02-21T10:53:52.000"
72856,83126,20069,6,4111,1878,2,280,42,"2008-02-21T10:56:42.000"
90470,103286,48375,7106,2669,1878,1,296,44.4,"2008-02-21T01:30:58.000"
72910,83191,8143,13576,2799,1878,4,96,14.4,"2008-02-21T10:58:25.000"
92917,106050,26884,23198,4994,1878,1,436,65.4,"2008-02-21T12:04:17.000"
73715,84131,5923,37102,4689,1878,3,735,110.25,"2008-02-21T11:28:33.000"
96096,109726,28595,14825,4646,1878,4,1008,151.2,"2008-02-21T02:39:29.000"
74845,85437,35009,9816,1444,1878,2,678,101.7,"2008-02-21T12:12:48.000"
96235,109878,18966,4460,4105,1878,2,918,137.7,"2008-02-21T06:15:40.000"
75613,86352,10731,10045,656,1878,1,327,49.05,"2008-02-21T12:40:23.000"
97417,111241,31469,22387,3138,1878,1,64,9.6,"2008-02-21T07:17:52.000"
78572,89704,29232,11993,4283,1878,2,870,130.5,"2008-02-21T10:13:12.000"
97432,111255,18148,28143,2698,1878,2,978,146.7,"2008-02-21T07:38:16.000"
78638,89779,12700,14028,3578,1878,2,392,58.8,"2008-02-21T11:12:16.000"
101027,115527,35176,9783,2761,1878,2,986,147.9,"2008-02-21T03:20:20.000"
78776,89945,36396,9512,4805,1878,1,170,25.5,"2008-02-21T01:57:50.000"
102833,117624,25737,16719,6869,1878,2,800,120,"2008-02-21T12:55:50.000"
79009,90204,48889,7560,2887,1878,2,978,146.7,"2008-02-21T06:42:48.000"
104681,119798,20726,37817,5931,1878,2,48,7.2,"2008-02-21T02:51:22.000"
83537,95265,49273,24069,7147,1878,1,426,63.9,"2008-02-21T10:51:47.000"
104967,120110,16132,13141,6588,1878,3,1227,184.05,"2008-02-21T11:20:16.000"
89009,101684,33900,20213,5499,1878,1,58,8.7,"2008-02-21T09:15:10.000"
105628,120885,247,29008,4278,1878,3,1425,213.75,"2008-02-21T05:38:40.000"
89274,101931,31247,33878,2209,1878,1,468,70.2,"2008-02-21T02:25:04.000"
105732,121022,25852,27986,3181,1878,2,978,146.7,"2008-02-21T08:44:27.000"
94787,108211,5531,25660,7773,1878,4,1952,292.8,"2008-02-21T11:54:51.000"
106018,121332,44024,1057,4770,1878,2,496,74.4,"2008-02-21T05:31:45.000"
98803,112920,35667,20449,4908,1878,4,1416,212.4,"2008-02-21T11:51:08.000"
106758,122192,18110,25013,1930,1878,2,664,99.6,"2008-02-21T04:17:49.000"
99237,113438,49954,32953,993,1878,1,277,41.55,"2008-02-21T09:38:07.000"
110284,126307,25079,21263,8634,1878,2,160,24,"2008-02-21T11:15:46.000"
102694,117475,10908,91,6431,1878,3,783,117.45,"2008-02-21T09:21:07.000"
110469,126516,16850,39521,7886,1878,1,284,42.6,"2008-02-21T08:06:58.000"
107794,123372,30399,1853,885,1878,2,200,30,"2008-02-21T04:21:50.000"
112168,128505,10656,10723,6845,1878,2,368,55.2,"2008-02-21T07:27:58.000"
108359,124014,6931,27328,4989,1878,1,390,58.5,"2008-02-21T02:41:07.000"
113978,130565,18078,32413,3380,1878,2,82,12.3,"2008-02-21T04:33:20.000"
112105,128437,45133,21172,4088,1878,1,380,57,"2008-02-21T03:16:56.000"
114511,131145,6790,10006,96,1878,2,342,51.3,"2008-02-21T11:37:20.000"
113412,129924,34662,14682,6086,1878,1,443,66.45,"2008-02-21T09:00:17.000"
118239,135434,43894,38384,2294,1878,2,116,17.4,"2008-02-21T07:29:37.000"
117403,134424,17728,2302,5788,1878,2,896,134.4,"2008-02-21T01:01:21.000"
118659,135915,1,4843,2933,1878,1,189,28.35,"2008-02-21T10:01:50.000"
117439,134466,37128,293,6212,1878,1,359,53.85,"2008-02-21T02:24:50.000"
120178,137635,24249,21725,2906,1878,2,476,71.4,"2008-02-21T01:54:05.000"
117998,135155,36004,26054,3181,1878,1,299,44.85,"2008-02-21T11:12:15.000"
121435,139008,32951,8210,8221,1878,2,732,109.8,"2008-02-21T03:47:39.000"
119060,136366,27418,18872,1026,1878,2,510,76.5,"2008-02-21T11:57:30.000"
124337,142378,374,26569,885,1878,1,97,14.55,"2008-02-21T07:00:52.000"
127482,146071,25882,2066,2746,1878,2,126,18.9,"2008-02-21T07:00:58.000"
124638,142734,13890,413,1657,1878,2,872,130.8,"2008-02-21T02:46:45.000"
130837,150027,49152,1324,3596,1878,2,504,75.6,"2008-02-21T05:06:50.000"
125683,143893,25638,31376,838,1878,1,140,21,"2008-02-21T03:05:49.000"
134582,155539,18970,10580,4779,1878,4,1148,172.2,"2008-02-21T04:03:02.000"
125892,144132,17815,15304,5034,1878,2,568,85.2,"2008-02-21T07:54:57.000"
135054,156051,16749,2184,5664,1878,2,304,45.6,"2008-02-21T01:00:58.000"
126161,144478,9452,33045,637,1878,1,411,61.65,"2008-02-21T02:06:31.000"
137504,158813,40017,20519,1705,1878,2,728,109.2,"2008-02-21T10:04:32.000"
129107,148011,1504,11483,5788,1878,2,364,54.6,"2008-02-21T05:52:26.000"
137904,159307,41700,847,5452,1878,1,392,58.8,"2008-02-21T05:38:46.000"
133103,153740,15021,10937,443,1878,1,70,10.5,"2008-02-21T12:30:53.000"
141221,163297,2015,16521,7114,1878,2,548,82.2,"2008-02-21T10:09:20.000"
133701,154489,20204,15796,4317,1878,1,339,50.85,"2008-02-21T11:19:27.000"
141222,163297,2015,16427,7114,1878,3,822,123.3,"2008-02-21T10:10:02.000"
137074,158326,29796,25723,3031,1878,2,356,53.4,"2008-02-21T01:56:56.000"
143682,166326,19179,4956,7765,1878,2,772,115.8,"2008-02-21T08:52:55.000"
141986,164235,41096,7018,5092,1878,2,242,36.3,"2008-02-21T12:44:55.000"
144559,167347,1657,12769,7147,1878,1,288,43.2,"2008-02-21T01:36:27.000"
144279,166988,22350,40719,691,1878,1,200,30,"2008-02-21T08:01:43.000"
144643,167435,39375,22484,868,1878,2,846,126.9,"2008-02-21T03:23:22.000"
144578,167356,17485,8062,7758,1878,2,134,20.1,"2008-02-21T01:56:01.000"
146861,170078,33300,38796,1553,1878,3,288,43.2,"2008-02-21T08:51:58.000"
147039,170261,33076,4379,4743,1878,2,694,104.1,"2008-02-21T11:47:10.000"
148598,172115,11369,1942,3130,1878,1,435,65.25,"2008-02-21T05:12:10.000"
147268,170528,5635,13431,5125,1878,1,269,40.35,"2008-02-21T03:45:03.000"
148978,172570,50,17944,3340,1878,3,246,36.9,"2008-02-21T01:12:51.000"
148736,172291,49262,15321,942,1878,1,282,42.3,"2008-02-21T07:49:51.000"
149425,173032,16786,34472,2533,1878,4,888,133.2,"2008-02-21T10:03:45.000"
148851,172424,22481,12780,722,1878,3,615,92.25,"2008-02-21T10:28:07.000"
152829,176876,28316,14209,8039,1878,2,816,122.4,"2008-02-21T04:57:30.000"
149054,172641,22127,21980,8455,1878,2,998,149.7,"2008-02-21T02:33:52.000"
161262,214239,16120,5292,8612,1878,2,3086,462.9,"2008-02-21T08:49:47.000"
153683,177920,34456,11308,1475,1878,4,1404,210.6,"2008-02-21T09:22:29.000"
161378,214443,42654,29980,3031,1878,1,2196,329.4,"2008-02-21T11:08:03.000"
160054,211931,4769,13930,2051,1878,2,3928,589.2,"2008-02-21T10:08:50.000"
161545,214760,48794,4545,8573,1878,1,1348,202.2,"2008-02-21T02:42:07.000"
162605,216755,41251,2455,8052,1878,1,2140,321,"2008-02-21T11:26:13.000"
161601,214886,4340,7952,2262,1878,3,4770,715.5,"2008-02-21T04:02:40.000"
163027,217550,10511,6111,7361,1878,1,2444,366.6,"2008-02-21T07:30:07.000"
162416,216445,23104,28222,3887,1878,3,5574,836.1,"2008-02-21T07:28:46.000"
164318,219876,34982,25655,3192,1878,3,7173,1075.95,"2008-02-21T07:25:16.000"
163441,218304,41597,16079,1340,1878,1,712,106.8,"2008-02-21T03:05:52.000"
164702,220649,35690,25940,3747,1878,1,2138,320.7,"2008-02-21T02:58:53.000"
166517,224066,22402,14931,6337,1878,2,2534,380.1,"2008-02-21T01:16:41.000"
166618,224263,45746,1687,1721,1878,2,4120,618,"2008-02-21T03:17:04.000"
168457,227851,19987,4667,3277,1878,4,2196,329.4,"2008-02-21T03:24:05.000"
3344,3621,7778,6164,248,1878,4,968,145.2,"2008-02-21T12:24:48.000"
171069,232880,30747,34276,942,1878,1,1689,253.35,"2008-02-21T01:35:38.000"
7021,7621,19823,40919,5497,1878,2,328,49.2,"2008-02-21T02:16:36.000"
171543,233843,7242,34222,1101,1878,1,1406,210.9,"2008-02-21T01:53:15.000"
9566,10359,32149,31846,1963,1878,1,230,34.5,"2008-02-21T02:28:49.000"
10167,11088,7808,35853,6869,1878,1,51,7.65,"2008-02-21T04:36:51.000"
10551,11473,42631,8477,4379,1878,2,198,29.7,"2008-02-21T02:41:57.000"
10806,11743,36042,17856,5564,1878,3,75,11.25,"2008-02-21T09:06:30.000"
10890,11812,17956,16055,6583,1878,1,56,8.4,"2008-02-21T11:52:30.000"
11683,12620,9118,10276,4969,1878,2,126,18.9,"2008-02-21T07:39:06.000"
12930,13921,29913,791,692,1878,2,66,9.9,"2008-02-21T12:15:42.000"
14445,15613,16518,12687,468,1878,2,452,67.8,"2008-02-21T09:57:34.000"
19298,20888,25925,8958,3896,1878,4,496,74.4,"2008-02-21T12:10:36.000"
20001,21666,25552,34546,1794,1878,2,350,52.5,"2008-02-21T01:42:09.000"
20785,22610,48941,2844,1611,1878,1,225,33.75,"2008-02-21T04:12:49.000"
23445,25602,17053,5272,5453,1878,4,860,129,"2008-02-21T05:31:49.000"
